Tipo de información,Niveles,Niveles,Niveles,Niveles,Niveles,Niveles,Niveles,Niveles,Niveles,Niveles,Niveles,Niveles,Niveles,Niveles
Fecha,cetes_28,cetes_91,cetes_182,cetes_364,bonos_0_3,bonos_3_5,bonos_5_7,bonos_7_10,bonos_10_20,bonos_20_30,udibonos_3y,udibonos_10y,udibonos_20y,udibonos_30y
03/06/2013,3.910166,3.723202,3.883145,4.023532,6.25,5,N/E,8,7.75,7.75,5,2,N/E,4
04/06/2013,3.708785,3.733,3.861972,3.9801,6.25,5,N/E,8,7.75,7.75,5,2,N/E,4
05/06/2013,3.718394,3.722432,3.85117,3.979656,6.25,5,N/E,8,7.75,7.75,5,2,N/E,4
06/06/2013,3.670492,3.765499,3.871511,4.000701,6.25,5,N/E,8,7.75,7.75,5,2,N/E,4
07/06/2013,3.690185,3.76511,3.902244,4.032488,6.25,5,N/E,8,7.75,7.75,5,2,N/E,4
10/06/2013,3.618759,3.763943,3.890595,4.052611,6.25,5,N/E,8,7.75,7.75,5,2,N/E,4
11/06/2013,3.728915,3.804257,3.942041,4.084391,6.25,5,N/E,8,7.75,7.75,5,2,N/E,4
12/06/2013,3.899233,3.803864,3.972727,4.073183,6.25,5,N/E,8,7.75,7.75,5,2,N/E,4
13/06/2013,3.881684,3.74514,3.946795,3.976143,6.25,5,N/E,8,7.75,7.75,5,2,N/E,4
14/06/2013,3.951677,3.724357,3.915171,3.89001,6.25,5,N/E,8,7.75,7.75,5,2,N/E,4
17/06/2013,3.960379,3.723202,3.851582,3.888754,6.25,5,N/E,8,7.75,7.75,5,2,N/E,4
18/06/2013,3.829416,3.753369,3.882322,3.899025,6.25,5,N/E,8,7.75,7.75,5,2,N/E,4
19/06/2013,3.929486,3.824217,3.861134,3.941396,6.25,5,N/E,8,7.75,7.75,5,2,N/E,4
20/06/2013,3.952054,3.898025,3.902244,4.101672,6.25,5,N/E,8,7.75,7.75,5,2,N/E,4
21/06/2013,3.951677,3.897612,3.901819,4.111926,6.25,5,N/E,8,7.75,7.75,5,2,N/E,4
24/06/2013,3.970482,3.875969,3.942041,4.099803,6.25,5,N/E,8,7.75,7.75,5,2,N/E,4
25/06/2013,3.799217,3.875538,3.983116,4.077904,6.25,5,N/E,8,7.75,7.75,5,2,N/E,4
26/06/2013,3.788752,3.875149,3.961915,4.045322,6.25,5,N/E,8,7.75,7.75,5,2,N/E,4
27/06/2013,3.871595,3.867447,3.95764,4.0276,6.25,5,N/E,8,7.75,7.75,5,2,N/E,4
28/06/2013,3.810861,3.856833,3.967608,4.027149,6.25,5,N/E,8,7.75,7.75,5,2,N/E,4
01/07/2013,3.809601,3.875969,3.955882,4.047446,6.25,5,N/E,8,7.75,7.75,5,2,N/E,4
02/07/2013,3.809283,3.875538,3.976244,4.036166,6.25,5,N/E,8,7.75,7.75,5,2,N/E,4
03/07/2013,3.79878,3.885328,3.986208,4.035711,6.25,5,N/E,8,7.75,7.75,5,2,N/E,4
04/07/2013,3.801234,3.898025,3.985748,4.035267,6.25,5,N/E,8,7.75,7.75,5,2,N/E,4
05/07/2013,3.810861,3.907808,4.006096,4.067268,6.25,5,N/E,8,7.75,7.75,5,2,N/E,4
08/07/2013,3.839754,3.896332,4.004759,4.03346,6.25,5,N/E,8,7.75,7.75,5,2,N/E,4
09/07/2013,3.809283,3.906112,3.99393,4.000595,6.25,5,N/E,8,7.75,7.75,5,2,N/E,4
10/07/2013,3.889204,3.885328,3.993484,4.010952,6.25,5,N/E,8,7.75,7.75,5,2,N/E,4
11/07/2013,3.851546,3.877652,3.978448,3.999716,6.25,5,N/E,8,7.75,7.75,5,2,N/E,4
12/07/2013,3.901382,3.867027,3.967608,3.999266,6.25,5,N/E,8,7.75,7.75,5,2,N/E,4
15/07/2013,3.990538,3.906536,3.976677,4.00872,6.25,5,N/E,8,7.75,7.75,5,2,N/E,4
16/07/2013,3.849392,3.89592,3.997029,4.040635,6.25,5,N/E,8,7.75,7.75,5,2,N/E,4
17/07/2013,3.899233,3.885328,3.986208,4.029397,6.25,5,N/E,8,7.75,7.75,5,2,N/E,4
18/07/2013,3.891773,3.867447,3.975359,4.007378,6.25,5,N/E,8,7.75,7.75,5,2,N/E,4
19/07/2013,3.861149,3.867027,3.964547,4.02849,6.25,5,N/E,8,7.75,7.75,5,2,N/E,4
22/07/2013,3.859957,3.865767,3.973611,4.005593,6.25,5,N/E,8,7.75,7.75,5,2,N/E,4
23/07/2013,3.919862,3.885729,3.93167,4.00515,6.25,5,N/E,8,7.75,7.75,5,2,N/E,4
24/07/2013,3.939516,3.885328,3.920862,3.961662,6.25,5,N/E,8,7.75,7.75,5,2,N/E,4
25/07/2013,3.972234,3.877652,3.947228,3.982741,6.25,5,N/E,8,7.75,7.75,5,2,N/E,4
26/07/2013,3.991916,3.877221,3.925986,3.982297,6.25,5,N/E,8,7.75,7.75,5,2,N/E,4
29/07/2013,3.970482,3.875969,3.935113,3.980976,6.25,5,N/E,8,7.75,7.75,5,2,N/E,4
30/07/2013,3.909794,3.885729,3.955464,4.012785,6.25,5,N/E,8,7.75,7.75,5,2,N/E,4
31/07/2013,3.959576,3.895508,3.965418,4.012338,6.25,5,N/E,8,7.75,7.75,5,2,N/E,4
01/08/2013,3.972234,3.887818,3.9442,3.990399,6.25,5,N/E,8,7.75,7.75,5,2,N/E,4
02/08/2013,3.981856,3.877221,3.933391,3.979224,6.25,5,N/E,8,7.75,7.75,5,2,N/E,4
05/08/2013,3.980585,3.875969,3.932095,3.967172,6.25,5,N/E,8,7.75,7.75,5,2,N/E,4
06/08/2013,3.869525,3.875538,3.93167,3.977461,6.25,5,N/E,8,7.75,7.75,5,2,N/E,4
07/08/2013,3.959576,3.895508,3.931246,3.966295,6.25,5,N/E,8,7.75,7.75,5,2,N/E,4
08/08/2013,3.781058,3.898025,3.905628,3.933703,6.25,5,N/E,8,7.75,7.75,5,2,N/E,4
09/08/2013,3.961737,3.867027,3.894802,3.943987,6.25,5,N/E,8,7.75,7.75,5,2,N/E,4
12/08/2013,3.950427,3.855608,3.893545,3.942691,6.25,5,N/E,8,7.75,7.75,5,2,N/E,4
13/08/2013,3.909794,3.865347,3.945065,3.963679,6.25,5,N/E,8,7.75,7.75,5,2,N/E,4
14/08/2013,3.919292,3.885328,3.955025,3.984654,6.25,5,N/E,8,7.75,7.75,5,2,N/E,4
15/08/2013,3.821281,3.877652,3.954586,3.994929,6.25,5,N/E,8,7.75,7.75,5,2,N/E,4
16/08/2013,3.830976,3.856833,3.954146,3.994488,6.25,5,N/E,8,7.75,7.75,5,2,N/E,4
19/08/2013,3.829803,3.855608,3.952851,3.982453,6.25,5,N/E,8,7.75,7.75,5,2,N/E,4
20/08/2013,3.829416,3.8552,3.942041,3.982018,6.25,5,N/E,8,7.75,7.75,5,2,N/E,4
21/08/2013,3.828865,3.86497,3.931246,3.960192,6.25,5,N/E,8,7.75,7.75,5,2,N/E,4
22/08/2013,3.821281,3.857242,3.947228,3.995121,6.25,5,N/E,8,7.75,7.75,5,2,N/E,4
23/08/2013,3.820918,3.846639,3.93639,3.962219,6.25,5,N/E,8,7.75,7.75,5,2,N/E,4
26/08/2013,3.940324,3.855608,3.945497,3.97172,6.25,5,N/E,8,7.75,7.75,5,2,N/E,4
27/08/2013,3.839325,3.875538,3.945065,4.00372,6.25,5,N/E,8,7.75,7.75,5,2,N/E,4
28/08/2013,3.839058,3.86497,3.965418,4.003268,6.25,5,N/E,8,7.75,7.75,5,2,N/E,4
29/08/2013,3.821281,3.877652,3.964972,4.002828,6.25,5,N/E,8,7.75,7.75,5,2,N/E,4
30/08/2013,3.820918,3.877221,3.964547,4.002377,6.25,5,N/E,8,7.75,7.75,5,2,N/E,4
02/09/2013,3.819702,3.875969,3.983993,4.055076,6.25,5,N/E,8,7.75,7.75,5,2,N/E,4
03/09/2013,3.829416,3.875538,3.97318,4.0222,6.25,5,N/E,8,7.75,7.75,5,2,N/E,4
04/09/2013,3.899233,3.86497,3.962361,4.043354,6.25,5,N/E,8,7.75,7.75,5,2,N/E,4
05/09/2013,3.942093,3.857242,3.95764,3.988916,6.25,5,N/E,8,7.75,7.75,5,2,N/E,4
06/09/2013,3.740464,3.744732,3.749367,3.794644,6.25,5,N/E,8,7.75,7.75,5,2,N/E,4
09/09/2013,3.729249,3.692662,3.727461,3.750485,6.25,5,N/E,8,7.75,7.75,5,2,N/E,4
10/09/2013,3.69872,3.682087,3.695964,3.717915,6.25,5,N/E,8,7.75,7.75,5,2,N/E,4
11/09/2013,3.728421,3.630862,3.685225,3.717523,6.25,5,N/E,8,7.75,7.75,5,2,N/E,4
12/09/2013,3.730751,3.61233,3.67448,3.684992,6.25,5,N/E,8,7.75,7.75,5,2,N/E,4
13/09/2013,3.730408,3.611986,3.622335,3.684614,6.25,5,N/E,8,7.75,7.75,5,2,N/E,4
17/09/2013,3.47764,3.610528,3.620868,3.693807,6.25,5,N/E,8,7.75,7.75,5,2,N/E,4
18/09/2013,3.50752,3.599988,3.620502,3.629248,6.25,5,N/E,8,7.75,7.75,5,2,N/E,4
19/09/2013,3.429121,3.57195,3.625251,3.607505,6.25,4.75,N/E,8,7.75,7.75,5,2,N/E,4
20/09/2013,3.418743,3.571609,3.624884,3.639209,6.25,4.75,N/E,8,7.75,7.75,5,2,N/E,4
23/09/2013,3.447857,3.570546,3.634156,3.638098,6.25,4.75,N/E,8,7.75,7.75,5,2,N/E,4
24/09/2013,3.47764,3.549855,3.64415,3.669785,6.25,4.75,N/E,8,7.75,7.75,5,2,N/E,4
25/09/2013,3.497496,3.559659,3.643769,3.669413,6.25,4.75,N/E,8,7.75,7.75,5,2,N/E,4
26/09/2013,3.549731,3.541421,3.64341,3.679712,6.25,4.75,N/E,8,7.75,7.75,5,2,N/E,4
27/09/2013,3.609746,3.551251,3.632682,3.657978,6.25,4.75,N/E,8,7.75,7.75,5,2,N/E,4
30/09/2013,3.598562,3.540028,3.621235,3.656863,6.25,4.75,N/E,8,7.75,7.75,5,2,N/E,4
01/10/2013,3.43755,3.509159,3.631209,3.635162,6.25,4.75,N/E,8,7.75,7.75,5,2,N/E,4
02/10/2013,3.397092,3.46816,3.610169,3.60282,6.25,4.75,N/E,8,7.75,7.75,5,2,N/E,4
03/10/2013,3.399005,3.541421,3.604516,3.602453,6.25,4.75,N/E,8,7.75,7.75,5,2,N/E,4
04/10/2013,3.378539,3.530895,3.604141,3.612744,6.25,4.75,N/E,8,7.75,7.75,5,2,N/E,4
07/10/2013,3.407774,3.5197,3.592709,3.62231,6.25,4.75,N/E,8,7.75,7.75,5,2,N/E,4
08/10/2013,3.387245,3.509159,3.61307,3.6326,6.25,4.75,N/E,8,7.75,7.75,5,2,N/E,4
09/10/2013,3.44721,3.529169,3.602352,3.621581,6.25,4.75,N/E,8,7.75,7.75,5,2,N/E,4
10/10/2013,3.429121,3.510897,3.53989,3.536128,6.25,4.75,N/E,8,7.75,7.75,5,2,N/E,4
11/10/2013,3.428795,3.459667,3.487815,3.493287,6.25,4.75,N/E,8,7.75,7.75,5,2,N/E,4
14/10/2013,3.447857,3.479006,3.497143,3.52412,6.25,4.75,N/E,8,7.75,7.75,5,2,N/E,4
15/10/2013,3.377341,3.448172,3.496794,3.534391,6.25,4.75,N/E,8,7.75,7.75,5,2,N/E,4
16/10/2013,3.366859,3.437683,3.496466,3.544666,6.25,4.75,N/E,8,7.75,7.75,5,2,N/E,4
17/10/2013,3.338647,3.43964,3.490194,3.510326,6.25,4.75,N/E,8,7.75,7.75,5,2,N/E,4
18/10/2013,3.38859,3.398633,3.479499,3.477829,6.25,4.75,N/E,8,7.75,7.75,5,2,N/E,4
21/10/2013,3.447857,3.397685,3.468139,3.444709,6.25,4.75,N/E,8,7.75,7.75,5,2,N/E,4
22/10/2013,3.397306,3.397369,3.457466,3.444379,6.25,4.75,N/E,8,7.75,7.75,5,2,N/E,4
23/10/2013,3.356836,3.397011,3.446807,3.44405,6.25,4.75,N/E,8,7.75,7.75,5,2,N/E,4
24/10/2013,3.328566,3.388769,3.477483,3.48652,6.25,4.75,N/E,8,7.75,7.75,5,2,N/E,4
25/10/2013,3.448898,3.449493,3.477147,3.539713,6.25,4.75,N/E,8,7.75,7.75,5,2,N/E,4
28/10/2013,3.498189,3.438321,3.486466,3.549381,6.25,4.75,N/E,8,7.75,7.75,5,2,N/E,4
29/10/2013,3.417428,3.417663,3.496466,3.570439,6.25,4.75,N/E,8,7.75,7.75,5,2,N/E,4
30/10/2013,3.497496,3.40721,3.485803,3.580798,6.25,4.75,N/E,8,7.75,7.75,5,2,N/E,4
31/10/2013,3.499442,3.39895,3.552323,3.601859,6.25,4.75,N/E,8,7.75,7.75,5,2,N/E,4
01/11/2013,3.509212,3.408804,3.551982,3.612213,6.25,4.75,N/E,8,7.75,7.75,5,2,N/E,4
04/11/2013,3.498189,3.407822,3.550938,3.61113,6.25,4.75,N/E,8,7.75,7.75,5,2,N/E,4
05/11/2013,3.377341,3.417663,3.560929,3.610761,6.25,4.75,N/E,8,7.75,7.75,5,2,N/E,4
06/11/2013,3.376882,3.447841,3.560582,3.599698,6.25,4.75,N/E,8,7.75,7.75,5,2,N/E,4
07/11/2013,3.358809,3.449824,3.549873,3.599346,6.25,4.75,N/E,8,7.75,7.75,5,2,N/E,4
08/11/2013,3.489107,3.469841,3.549533,3.598982,6.25,4.75,N/E,8,7.75,7.75,5,2,N/E,4
11/11/2013,3.457953,3.448502,3.548491,3.597903,6.25,4.75,N/E,8,7.75,7.75,5,2,N/E,4
12/11/2013,3.397306,3.468513,3.548129,3.59754,6.25,4.75,N/E,8,7.75,7.75,5,2,N/E,4
13/11/2013,3.397092,3.46816,3.547789,3.597188,6.25,4.75,N/E,8,7.75,7.75,5,2,N/E,4
14/11/2013,3.38859,3.460008,3.563037,3.596825,6.25,4.75,N/E,8,7.75,7.75,5,2,N/E,4
15/11/2013,3.408431,3.459667,3.562689,3.607148,6.25,4.75,N/E,8,7.75,7.75,5,2,N/E,4
19/11/2013,3.397092,3.478684,3.561277,3.627054,6.25,4.75,N/E,8,7.75,7.75,5,2,N/E,4
20/11/2013,3.376581,3.48848,3.571283,3.626689,6.25,4.75,N/E,8,7.75,7.75,5,2,N/E,4
21/11/2013,3.378842,3.500711,3.560582,3.615649,6.25,4.75,N/E,8,7.75,7.75,5,2,N/E,4
22/11/2013,3.378539,3.500366,3.560234,3.615289,6.25,4.75,N/E,8,7.75,7.75,5,2,N/E,4
25/11/2013,3.377639,3.499331,3.559171,3.624863,6.25,4.75,N/E,8,7.75,7.75,5,2,N/E,4
26/11/2013,3.387245,3.488856,3.548491,3.635162,6.25,4.75,N/E,8,7.75,7.75,5,2,N/E,4
27/11/2013,3.376882,3.48848,3.548129,3.634792,6.25,4.75,N/E,8,7.75,7.75,5,2,N/E,4
28/11/2013,3.388923,3.480338,3.563037,3.623768,6.25,4.75,N/E,8,7.75,7.75,5,2,N/E,4
29/11/2013,3.368489,3.49019,3.562689,3.623403,6.25,4.75,N/E,8,7.75,7.75,5,2,N/E,4
02/12/2013,3.377639,3.499331,3.561645,3.62231,6.25,4.75,N/E,8,7.75,7.75,5,2,N/E,4
03/12/2013,3.377341,3.509159,3.561277,3.621945,6.25,4.75,N/E,8,7.75,7.75,5,2,N/E,4
04/12/2013,3.356836,3.508845,3.560929,3.63223,6.25,4.75,N/E,8,7.75,7.75,5,2,N/E,4
05/12/2013,3.358809,3.500711,3.560582,3.642508,6.25,4.75,N/E,8,7.75,7.75,5,2,N/E,4
06/12/2013,3.338337,3.49019,3.549873,3.642134,6.25,4.75,N/E,8,7.75,7.75,5,2,N/E,4
09/12/2013,3.397679,3.479006,3.559171,3.61976,N/E,4.75,N/E,8,7.75,7.75,5,2,N/E,4
10/12/2013,3.32704,3.458342,3.548491,3.619396,N/E,4.75,N/E,8,7.75,7.75,5,2,N/E,4
11/12/2013,3.328847,3.429806,3.54267,3.661032,N/E,4.75,N/E,8,7.75,7.75,5,2,N/E,4
13/12/2013,3.328287,3.418976,3.510893,3.660288,N/E,4.75,N/E,8,7.75,7.75,5,2,N/E,4
16/12/2013,3.31737,3.397685,3.509866,3.691414,N/E,4.75,N/E,8,7.75,7.75,5,2,N/E,4
17/12/2013,3.25678,3.356703,3.478491,3.669545,N/E,4.75,N/E,8,7.75,7.75,5,2,N/E,4
18/12/2013,3.256449,3.35639,3.478155,3.669163,N/E,4.75,N/E,8,7.75,7.75,5,2,N/E,4
19/12/2013,3.258265,3.317595,3.467481,3.690276,N/E,4.75,N/E,8,7.75,7.75,5,2,N/E,4
20/12/2013,3.247892,3.296953,3.467151,3.646947,N/E,4.75,N/E,8,7.75,7.75,5,2,N/E,4
23/12/2013,3.176663,3.285873,3.424823,3.645843,N/E,4.75,N/E,8,7.75,7.75,5,2,N/E,4
24/12/2013,3.196585,3.295759,3.424499,3.634744,N/E,4.75,N/E,8,7.75,7.75,5,2,N/E,4
26/12/2013,3.157736,3.297241,3.459467,3.655448,N/E,4.75,N/E,8,7.75,7.75,5,2,N/E,4
27/12/2013,3.167507,3.327451,3.500553,3.655083,N/E,4.75,N/E,8,7.75,7.75,5,2,N/E,4
30/12/2013,3.156629,3.428182,3.540935,3.653967,N/E,4.75,N/E,8,7.75,7.75,5,2,N/E,4
31/12/2013,3.16641,3.448172,3.550938,3.664312,N/E,4.75,N/E,8,7.75,7.75,5,2,N/E,4
02/01/2014,3.157736,3.419314,3.550235,3.652862,N/E,4.75,N/E,8,7.75,7.75,5,2,N/E,4
03/01/2014,3.167507,3.418976,3.539535,3.641781,N/E,4.75,N/E,8,7.75,7.75,5,2,N/E,4
06/01/2014,3.166721,3.418002,3.548831,3.651371,N/E,4.75,N/E,8,7.75,7.75,5,2,N/E,4
07/01/2014,3.136237,3.417663,3.538136,3.651007,N/E,4.75,N/E,8,7.75,7.75,5,2,N/E,4
08/01/2014,3.105811,3.417367,3.548129,3.650632,N/E,4.75,N/E,8,7.75,7.75,5,2,N/E,4
09/01/2014,3.107478,3.39895,3.563037,3.660958,N/E,4.75,N/E,8,7.75,7.75,5,2,N/E,4
10/01/2014,3.147412,3.347787,3.54198,3.649893,N/E,4.75,N/E,8,7.75,7.75,5,2,N/E,4
13/01/2014,3.086287,3.336705,3.540935,3.648779,N/E,4.75,N/E,8,7.75,7.75,5,2,N/E,4
14/01/2014,2.965591,3.366869,3.530222,3.659094,N/E,4.75,N/E,8,7.75,7.75,5,2,N/E,4
15/01/2014,2.995437,3.35639,3.529873,3.658726,N/E,4.75,N/E,8,7.75,7.75,5,2,N/E,4
16/01/2014,3.017049,3.327451,3.529546,3.679712,7.75,4.75,N/E,8,7.75,7.75,5,2,N/E,4
17/01/2014,3.147412,3.347484,3.539535,3.679347,7.75,4.75,N/E,8,7.75,7.75,5,2,N/E,4
20/01/2014,3.156629,3.346537,3.548831,3.699563,7.75,4.75,N/E,8,7.75,7.75,5,2,N/E,4
21/01/2014,3.086108,3.35639,3.538136,3.699188,7.75,4.75,N/E,8,7.75,7.75,5,2,N/E,4
22/01/2014,3.196158,3.396695,3.537803,3.698813,7.75,4.75,N/E,8,7.75,7.75,5,2,N/E,4
23/01/2014,3.19792,3.39895,3.552685,3.68776,7.75,4.75,N/E,10,7.75,7.75,5,2,N/E,4
24/01/2014,3.107224,3.408804,3.562689,3.708715,7.75,4.75,N/E,10,7.75,7.75,5,2,N/E,4
27/01/2014,3.206791,3.407822,3.561645,3.696905,7.75,4.75,N/E,10,7.75,7.75,5,2,N/E,4
28/01/2014,3.196585,3.427832,3.561277,3.685864,7.75,4.75,N/E,10,7.75,7.75,5,2,N/E,4
29/01/2014,3.256449,3.427525,3.571283,3.728139,7.75,4.75,N/E,10,7.75,7.75,5,2,N/E,4
30/01/2014,3.248185,3.429148,3.570929,3.74908,7.75,4.75,N/E,10,7.75,7.75,5,2,N/E,4
31/01/2014,3.237844,3.428839,3.570575,3.738021,7.75,4.75,N/E,10,7.75,7.75,5,2,N/E,4
04/02/2014,3.16641,3.427525,3.558824,3.747125,7.75,4.75,N/E,10,7.75,7.75,5,2,N/E,4
05/02/2014,3.256449,3.417029,3.527456,3.682852,7.75,4.75,N/E,10,7.75,7.75,5,2,N/E,4
06/02/2014,3.258265,3.419314,3.531965,3.714457,7.75,4.75,N/E,10,7.75,7.75,5,2,N/E,4
07/02/2014,3.298138,3.408804,3.521254,3.692554,7.75,4.75,N/E,10,7.75,7.75,5,2,N/E,4
10/02/2014,3.297182,3.407822,3.53057,3.691414,7.75,4.75,N/E,10,7.75,7.75,5,2,N/E,4
11/02/2014,3.186526,3.397369,3.519886,3.701783,7.75,4.75,N/E,10,7.75,7.75,5,2,N/E,4
12/02/2014,3.236407,3.397011,3.519544,3.712156,7.75,4.75,N/E,10,7.75,7.75,5,2,N/E,4
13/02/2014,3.218077,3.39895,3.519181,3.701026,7.75,4.75,N/E,10,7.75,7.75,5,2,N/E,4
14/02/2014,3.217747,3.398633,3.508504,3.711389,7.75,4.75,N/E,10,7.75,7.75,5,2,N/E,4
17/02/2014,3.297182,3.387507,3.507479,3.699501,7.75,4.75,N/E,10,7.75,7.75,5,2,N/E,4
18/02/2014,3.136237,3.387202,3.507144,3.666921,7.75,4.75,N/E,10,7.75,7.75,5,2,N/E,4
19/02/2014,3.136035,3.386855,3.506788,3.67728,7.75,4.75,N/E,10,7.75,7.75,5,2,N/E,4
20/02/2014,3.147659,3.358268,3.511249,3.687632,7.75,4.75,N/E,10,7.75,7.75,5,2,N/E,4
21/02/2014,3.137365,3.357955,3.500553,3.687253,7.75,4.75,N/E,10,7.75,7.75,5,2,N/E,4
24/02/2014,3.146537,3.357016,3.478827,3.653967,7.75,4.75,N/E,10,7.75,7.75,5,2,N/E,4
25/02/2014,3.136237,3.346537,3.488843,3.664312,7.75,4.75,N/E,10,7.75,7.75,5,2,N/E,4
26/02/2014,3.136035,3.325929,3.488501,3.653226,7.75,4.75,N/E,10,7.75,7.75,5,2,N/E,4
27/02/2014,3.218077,3.307418,3.488158,3.652862,7.75,4.75,N/E,10,7.75,7.75,5,2,N/E,4
28/02/2014,3.207698,3.296953,3.487815,3.663193,7.75,4.75,N/E,10,7.75,7.75,5,2,N/E,4
03/03/2014,3.176663,3.296047,3.497143,3.662075,7.75,4.75,N/E,10,7.75,7.75,5,2,N/E,4
04/03/2014,3.16641,3.305922,3.465814,3.672408,7.75,4.75,N/E,10,7.75,7.75,5,2,N/E,4
05/03/2014,3.176116,3.275127,3.455146,3.661327,7.75,4.75,N/E,10,7.75,7.75,5,2,N/E,4
06/03/2014,3.177893,3.27693,3.469809,3.639568,7.75,4.75,N/E,10,7.75,7.75,5,2,N/E,4
07/03/2014,3.177555,3.286787,3.448788,3.639209,7.75,4.75,N/E,10,7.75,7.75,5,2,N/E,4
10/03/2014,3.166721,3.245267,3.437443,3.62742,7.75,4.75,N/E,10,7.75,7.75,5,2,N/E,4
11/03/2014,3.146294,3.255112,3.437112,3.616382,7.75,4.75,N/E,10,7.75,7.75,5,2,N/E,4
12/03/2014,3.156075,3.275127,3.436782,3.61601,7.75,4.75,N/E,10,7.75,7.75,5,2,N/E,4
13/03/2014,3.147659,3.287105,3.436472,3.604977,7.75,4.75,N/E,10,7.75,7.75,5,2,N/E,4
14/03/2014,3.157459,3.296953,3.436142,3.615289,7.75,4.75,N/E,10,7.75,7.75,5,2,N/E,4
18/03/2014,3.186526,3.305922,3.424499,3.603176,7.75,4.75,N/E,10,7.75,7.75,5,2,N/E,4
19/03/2014,3.196158,3.295429,3.434491,3.613476,7.75,4.75,N/E,10,7.75,7.75,5,2,N/E,4
20/03/2014,3.207698,3.307418,3.469809,3.634423,7.75,4.75,N/E,10,7.75,7.75,5,2,N/E,4
21/03/2014,3.297821,3.307118,3.448788,3.602098,7.75,4.75,N/E,10,7.75,7.75,5,2,N/E,4
24/03/2014,3.29686,3.296047,3.437443,3.590368,7.75,4.75,N/E,10,7.75,7.75,5,2,N/E,4
25/03/2014,3.216364,3.305922,3.447461,3.590006,7.75,4.75,N/E,10,7.75,7.75,5,2,N/E,4
26/03/2014,3.306365,3.336082,3.447123,3.610933,7.75,4.75,N/E,10,7.75,7.75,5,2,N/E,4
27/03/2014,3.378842,3.327772,3.457144,3.589294,7.75,4.75,N/E,10,7.75,7.75,5,2,N/E,4
28/03/2014,3.38859,3.317285,3.44647,3.620852,7.75,4.75,N/E,10,7.75,7.75,5,2,N/E,4
31/03/2014,3.488092,3.326529,3.445481,3.630398,7.75,4.75,N/E,10,7.75,7.75,5,2,N/E,4
01/04/2014,3.377341,3.316044,3.455489,3.630029,7.75,4.75,N/E,10,7.75,7.75,5,2,N/E,4
02/04/2014,3.427163,3.315776,3.455146,3.62966,7.75,4.75,N/E,10,7.75,7.75,5,2,N/E,4
03/04/2014,3.428795,3.348089,3.449105,3.595818,7.75,4.75,N/E,10,7.75,7.75,5,2,N/E,4
04/04/2014,3.428468,3.327451,3.448788,3.584718,7.75,4.75,N/E,10,7.75,7.75,5,2,N/E,4
07/04/2014,3.407367,3.306221,3.447798,3.594377,7.75,4.75,N/E,10,7.75,7.75,5,2,N/E,4
08/04/2014,3.196158,3.326208,3.45781,3.604752,7.75,4.75,N/E,10,7.75,7.75,5,2,N/E,4
09/04/2014,3.246135,3.336082,3.457466,3.604387,7.75,4.75,N/E,10,7.75,7.75,5,2,N/E,4
10/04/2014,3.218077,3.348089,3.446807,3.593297,7.75,4.75,N/E,10,7.75,7.75,5,2,N/E,4
11/04/2014,3.217747,3.337619,3.436142,3.592948,7.75,4.75,N/E,10,7.75,7.75,5,2,N/E,4
14/04/2014,3.216884,3.346839,3.445481,3.591869,7.75,4.75,N/E,10,7.75,7.75,5,2,N/E,4
15/04/2014,3.216544,3.366869,3.445144,3.602223,7.75,4.75,N/E,10,7.75,7.75,5,2,N/E,4
16/04/2014,3.228388,3.358582,3.490859,3.601859,7.75,4.75,N/E,10,7.75,7.75,5,2,N/E,4
21/04/2014,3.447857,3.387507,3.489165,3.600062,7.75,4.75,N/E,10,7.75,7.75,5,2,N/E,4
22/04/2014,3.25678,3.387202,3.499176,3.599698,7.75,4.75,N/E,10,7.75,7.75,5,2,N/E,4
23/04/2014,3.276493,3.386855,3.488501,3.599346,7.75,4.75,N/E,10,7.75,7.75,5,2,N/E,4
24/04/2014,3.258265,3.39895,3.477819,3.598982,7.75,4.75,N/E,10,7.75,7.75,5,2,N/E,4
25/04/2014,3.247892,3.388463,3.477483,3.630712,7.75,4.75,N/E,10,7.75,7.75,5,2,N/E,4
28/04/2014,3.196849,3.428182,3.497143,3.629614,7.75,4.75,N/E,10,7.75,7.75,5,2,N/E,4
29/04/2014,3.196585,3.438002,3.486466,3.629248,7.75,4.75,N/E,10,7.75,7.75,5,2,N/E,4
30/04/2014,3.258586,3.429806,3.511584,3.618198,7.75,4.75,N/E,10,7.75,7.75,5,2,N/E,4
02/05/2014,3.247892,3.459667,3.500553,3.606781,7.75,4.75,N/E,10,7.75,7.75,5,2,N/E,4
05/05/2014,3.196849,3.438321,3.509866,3.605701,7.75,4.75,N/E,10,7.75,7.75,5,2,N/E,4
06/05/2014,3.206486,3.438002,3.50953,3.605345,7.75,4.75,N/E,10,7.75,7.75,5,2,N/E,4
07/05/2014,3.176116,3.447841,3.498847,3.594307,7.75,4.75,N/E,10,7.75,7.75,5,2,N/E,4
08/05/2014,3.248185,3.43964,3.498498,3.583293,7.75,4.75,N/E,10,7.75,7.75,5,2,N/E,4
09/05/2014,3.298138,3.459667,3.49817,3.593593,7.75,4.75,N/E,10,7.75,7.75,5,2,N/E,4
12/05/2014,3.277144,3.468824,3.497143,3.592518,7.75,4.75,N/E,10,7.75,7.75,5,2,N/E,4
